order_id,user_id,restaurant_id,item_id,item_name,quantity,unit_price,order_date,order_hour,slot,is_weekend,order_total
ORD0006699,U0257,R064,I00629,Chole Kulche,1,250.0,2024-11-28,20,Dinner,False,710.0
ORD0006700,U0257,R004,I00037,Sweet Lassi,1,140.0,2025-03-19,13,Lunch,False,140.0
ORD0006700,U0257,R004,I00031,Sugarcane Juice,1,350.0,2025-03-19,13,Lunch,False,490.0
ORD0006700,U0257,R004,I00032,Fried Ice Cream,1,140.0,2025-03-19,13,Lunch,False,630.0
ORD0006700,U0257,R004,I00039,Cold Brew Coffee,1,230.0,2025-03-19,13,Lunch,False,860.0
ORD0006701,U0257,R023,I00222,Filter Coffee,1,100.0,2025-01-25,1,Late-Night,False,100.0
ORD0006701,U0257,R023,I00218,Sundal,1,250.0,2025-01-25,1,Late-Night,False,350.0
ORD0006702,U0257,R064,I00626,Choco Lava Cake,1,100.0,2024-10-26,19,Dinner,False,100.0
ORD0006702,U0257,R064,I00629,Chole Kulche,1,250.0,2024-10-26,19,Dinner,False,350.0
ORD0006703,U0257,R005,I00050,Coleslaw,2,50.0,2025-09-06,20,Dinner,False,100.0
ORD0006703,U0257,R005,I00048,Green Tea,1,290.0,2025-09-06,20,Dinner,False,390.0
ORD0006703,U0257,R005,I00043,Mysore Pak,1,180.0,2025-09-06,20,Dinner,False,570.0
ORD0006704,U0257,R033,I00320,Prawn Biryani,1,240.0,2024-05-12,17,Tea-Time,True,240.0
ORD0006704,U0257,R033,I00314,Matcha Latte,1,440.0,2024-05-12,17,Tea-Time,True,680.0
ORD0006704,U0257,R033,I00322,Gola,1,230.0,2024-05-12,17,Tea-Time,True,910.0
ORD0006705,U0257,R055,I00532,Rava Dosa,1,460.0,2025-09-14,19,Dinner,False,460.0
ORD0006706,U0257,R005,I00047,Sugarcane Juice,1,260.0,2025-04-20,19,Dinner,True,260.0
ORD0006706,U0257,R005,I00048,Green Tea,1,290.0,2025-04-20,19,Dinner,True,550.0
ORD0006706,U0257,R005,I00045,Matcha Latte,1,330.0,2025-04-20,19,Dinner,True,880.0
ORD0006707,U0257,R037,I00355,Sugarcane Juice,1,300.0,2025-07-12,21,Dinner,False,300.0
ORD0006707,U0257,R037,I00361,Shahi Tukda,1,200.0,2025-07-12,21,Dinner,False,500.0
ORD0006707,U0257,R037,I00358,Chole Bhature,2,160.0,2025-07-12,21,Dinner,False,820.0
ORD0006707,U0257,R037,I00363,Plain Dosa,1,350.0,2025-07-12,21,Dinner,False,1170.0
ORD0006707,U0257,R037,I00360,Rumali Roti,1,140.0,2025-07-12,21,Dinner,False,1310.0
ORD0006708,U0257,R056,I00547,Choco Lava Cake,1,80.0,2024-04-25,12,Lunch,True,80.0
ORD0006708,U0257,R056,I00546,Garlic Bread,1,70.0,2024-04-25,12,Lunch,True,150.0
ORD0006708,U0257,R056,I00549,Kiwi Smoothie,1,460.0,2024-04-25,12,Lunch,True,610.0
ORD0006709,U0257,R033,I00320,Prawn Biryani,1,240.0,2024-06-21,12,Lunch,False,240.0
ORD0006710,U0257,R044,I00429,McAloo Tikki,1,370.0,2024-07-02,19,Dinner,True,370.0
ORD0006710,U0257,R044,I00432,Coleslaw,1,110.0,2024-07-02,19,Dinner,True,480.0
ORD0006710,U0257,R044,I00427,Kiwi Smoothie,1,250.0,2024-07-02,19,Dinner,True,730.0
ORD0006711,U0257,R053,I00520,Soufflé,1,300.0,2025-11-10,21,Dinner,False,300.0
ORD0006711,U0257,R053,I00516,Veg Manchurian,1,370.0,2025-11-10,21,Dinner,False,670.0
ORD0006711,U0257,R053,I00515,Mango Cheesecake,1,420.0,2025-11-10,21,Dinner,False,1090.0
ORD0006712,U0257,R064,I00629,Chole Kulche,2,250.0,2024-12-31,12,Lunch,True,500.0
ORD0006712,U0257,R064,I00622,Chocolate Fondue,1,440.0,2024-12-31,12,Lunch,True,940.0
ORD0006712,U0257,R064,I00623,Masala Dosa,1,260.0,2024-12-31,12,Lunch,True,1200.0
ORD0006712,U0257,R064,I00625,Sugarcane Juice,2,260.0,2024-12-31,12,Lunch,True,1720.0
ORD0006713,U0257,R047,I00454,Butter Roti,1,160.0,2025-04-12,21,Dinner,False,160.0
ORD0006713,U0257,R047,I00461,Paneer Tikka Masala,1,280.0,2025-04-12,21,Dinner,False,440.0
ORD0006714,U0257,R064,I00623,Masala Dosa,1,260.0,2025-10-02,18,Tea-Time,True,260.0
ORD0006714,U0257,R064,I00627,Ranch Sauce,1,100.0,2025-10-02,18,Tea-Time,True,360.0
ORD0006714,U0257,R064,I00624,Crème Brûlée,1,540.0,2025-10-02,18,Tea-Time,True,900.0
ORD0006715,U0257,R079,I00774,Cold Coffee,1,130.0,2025-09-06,19,Dinner,True,130.0
ORD0006715,U0257,R079,I00775,Salted Lassi,1,140.0,2025-09-06,19,Dinner,True,270.0
ORD0006715,U0257,R079,I00773,Paneer Tikka,1,310.0,2025-09-06,19,Dinner,True,580.0
ORD0006716,U0257,R025,I00234,Mosambi Juice,1,480.0,2025-03-05,16,Tea-Time,False,480.0
ORD0006716,U0257,R025,I00236,Matcha Latte,1,470.0,2025-03-05,16,Tea-Time,False,950.0
ORD0006716,U0257,R025,I00235,Orange Juice,1,320.0,2025-03-05,16,Tea-Time,False,1270.0
ORD0006717,U0257,R025,I00239,ABC Juice,1,280.0,2025-03-23,13,Lunch,True,280.0
ORD0006717,U0257,R025,I00237,Rabri,1,180.0,2025-03-23,13,Lunch,True,460.0
ORD0006717,U0257,R025,I00240,Gajar Halwa,1,180.0,2025-03-23,13,Lunch,True,640.0
ORD0006717,U0257,R025,I00236,Matcha Latte,1,470.0,2025-03-23,13,Lunch,True,1110.0
ORD0006718,U0257,R033,I00319,Mixed Fruit Juice,1,240.0,2025-09-21,22,Dinner,False,240.0
ORD0006718,U0257,R033,I00318,Watermelon Juice,1,440.0,2025-09-21,22,Dinner,False,680.0
ORD0006718,U0257,R033,I00316,Cold Brew Coffee,1,250.0,2025-09-21,22,Dinner,False,930.0
ORD0006718,U0257,R033,I00320,Prawn Biryani,1,240.0,2025-09-21,22,Dinner,False,1170.0
ORD0006719,U0257,R037,I00361,Shahi Tukda,1,200.0,2025-07-20,19,Dinner,True,200.0
ORD0006719,U0257,R037,I00362,ABC Juice,1,510.0,2025-07-20,19,Dinner,True,710.0
ORD0006719,U0257,R037,I00359,Dahi Kebab,2,140.0,2025-07-20,19,Dinner,True,990.0
ORD0006720,U0257,R056,I00547,Choco Lava Cake,1,80.0,2025-12-20,19,Dinner,False,80.0
ORD0006720,U0257,R056,I00543,Soy Sauce Dip,1,130.0,2025-12-20,19,Dinner,False,210.0
ORD0006721,U0257,R033,I00314,Matcha Latte,1,440.0,2024-10-23,15,Lunch,True,440.0
ORD0006721,U0257,R033,I00321,Butter Milk,2,140.0,2024-10-23,15,Lunch,True,720.0
ORD0006721,U0257,R033,I00317,Pancakes,1,280.0,2024-10-23,15,Lunch,True,1000.0
ORD0006722,U0257,R064,I00623,Masala Dosa,1,260.0,2025-08-26,14,Lunch,True,260.0
ORD0006722,U0257,R064,I00622,Chocolate Fondue,2,440.0,2025-08-26,14,Lunch,True,1140.0
ORD0006722,U0257,R064,I00627,Ranch Sauce,1,100.0,2025-08-26,14,Lunch,True,1240.0
ORD0006722,U0257,R064,I00626,Choco Lava Cake,1,100.0,2025-08-26,14,Lunch,True,1340.0
ORD0006723,U0257,R004,I00035,Paneer Tikka,1,230.0,2025-07-01,22,Dinner,False,230.0
ORD0006723,U0257,R004,I00032,Fried Ice Cream,2,140.0,2025-07-01,22,Dinner,False,510.0
ORD0006724,U0257,R049,I00480,Orange Juice,1,220.0,2025-06-08,14,Lunch,False,220.0
ORD0006724,U0257,R049,I00478,Manchurian,1,230.0,2025-06-08,14,Lunch,False,450.0
ORD0006724,U0257,R049,I00481,Bonda,1,270.0,2025-06-08,14,Lunch,False,720.0
ORD0006724,U0257,R049,I00477,Sambar,1,70.0,2025-06-08,14,Lunch,False,790.0
ORD0006725,U0257,R027,I00260,Tender Coconut Water,1,40.0,2026-01-22,18,Tea-Time,False,40.0
ORD0006725,U0257,R027,I00263,Pasta,1,130.0,2026-01-22,18,Tea-Time,False,170.0
ORD0006725,U0257,R027,I00255,Chicken Shawarma,2,500.0,2026-01-22,18,Tea-Time,False,1170.0
ORD0006726,U0257,R004,I00031,Sugarcane Juice,1,350.0,2026-02-09,21,Dinner,False,350.0
ORD0006727,U0258,R052,I00504,Sev Puri,1,280.0,2024-07-19,15,Lunch,False,280.0
ORD0006727,U0258,R052,I00503,ABC Juice,1,170.0,2024-07-19,15,Lunch,False,450.0
ORD0006728,U0258,R079,I00771,Garlic Naan,1,60.0,2024-10-21,19,Dinner,False,60.0
ORD0006728,U0258,R079,I00773,Paneer Tikka,1,310.0,2024-10-21,19,Dinner,False,370.0
ORD0006728,U0258,R079,I00776,Kulfi,2,230.0,2024-10-21,19,Dinner,False,830.0
ORD0006728,U0258,R079,I00770,Mango Lassi,1,90.0,2024-10-21,19,Dinner,False,920.0
ORD0006729,U0258,R034,I00332,Seekh Kebab,1,290.0,2025-06-25,20,Dinner,False,290.0
ORD0006729,U0258,R034,I00330,Pongal,1,140.0,2025-06-25,20,Dinner,False,430.0
ORD0006730,U0258,R053,I00520,Soufflé,1,300.0,2024-07-30,15,Lunch,False,300.0
ORD0006730,U0258,R053,I00518,Gola,2,160.0,2024-07-30,15,Lunch,False,620.0
ORD0006730,U0258,R053,I00516,Veg Manchurian,1,370.0,2024-07-30,15,Lunch,False,990.0
ORD0006731,U0258,R004,I00036,Mosambi Juice,1,300.0,2024-03-05,12,Lunch,False,300.0
ORD0006731,U0258,R004,I00040,Kulfi,1,250.0,2024-03-05,12,Lunch,False,550.0
ORD0006731,U0258,R004,I00034,Sev Puri,1,330.0,2024-03-05,12,Lunch,False,880.0
ORD0006731,U0258,R004,I00031,Sugarcane Juice,1,350.0,2024-03-05,12,Lunch,False,1230.0
ORD0006732,U0258,R080,I00786,Hakka Noodles,1,480.0,2026-01-04,23,Late-Night,False,480.0
ORD0006732,U0258,R080,I00785,Hot Dog,1,290.0,2026-01-04,23,Late-Night,False,770.0
ORD0006732,U0258,R080,I00780,Green Tea,2,50.0,2026-01-04,23,Late-Night,False,870.0
ORD0006732,U0258,R080,I00784,Chocolate Fondue,2,450.0,2026-01-04,23,Late-Night,False,1770.0
ORD0006733,U0258,R080,I00781,Mango Smoothie,1,110.0,2025-07-24,0,Late-Night,False,110.0
ORD0006733,U0258,R080,I00788,Wonton Soup,1,60.0,2025-07-24,0,Late-Night,False,170.0
ORD0006734,U0258,R034,I00325,Veg Manchurian,2,320.0,2025-04-05,19,Dinner,True,640.0
ORD0006734,U0258,R034,I00331,Papad,1,150.0,2025-04-05,19,Dinner,True,790.0
ORD0006735,U0258,R004,I00031,Sugarcane Juice,1,350.0,2025-01-28,9,Breakfast,True,350.0
ORD0006735,U0258,R004,I00033,ABC Juice,1,260.0,2025-01-28,9,Breakfast,True,610.0
ORD0006735,U0258,R004,I00036,Mosambi Juice,1,300.0,2025-01-28,9,Breakfast,True,910.0
ORD0006736,U0258,R045,I00440,Cold Coffee,2,130.0,2024-11-07,1,Late-Night,False,260.0
ORD0006736,U0258,R045,I00435,Toffee Apple,2,160.0,2024-11-07,1,Late-Night,False,580.0
ORD0006736,U0258,R045,I00438,Dragon Chicken,1,340.0,2024-11-07,1,Late-Night,False,920.0
ORD0006737,U0258,R010,I00092,Kadai Chicken,1,170.0,2025-11-14,0,Late-Night,False,170.0
ORD0006737,U0258,R010,I00097,Toffee Apple,1,100.0,2025-11-14,0,Late-Night,False,270.0
ORD0006737,U0258,R010,I00091,Crispy Corn,1,150.0,2025-11-14,0,Late-Night,False,420.0
ORD0006738,U0258,R080,I00783,Fried Ice Cream,1,90.0,2025-12-19,14,Lunch,False,90.0
ORD0006738,U0258,R080,I00786,Hakka Noodles,1,480.0,2025-12-19,14,Lunch,False,570.0
ORD0006738,U0258,R080,I00788,Wonton Soup,1,60.0,2025-12-19,14,Lunch,False,630.0
ORD0006738,U0258,R080,I00787,Soy Sauce Dip,1,130.0,2025-12-19,14,Lunch,False,760.0
ORD0006739,U0258,R046,I00451,Sugarcane Juice,1,370.0,2024-04-22,10,Breakfast,True,370.0
ORD0006739,U0258,R046,I00445,Ranch Sauce,1,120.0,2024-04-22,10,Breakfast,True,490.0
ORD0006739,U0258,R046,I00450,Kokum Sharbat,1,40.0,2024-04-22,10,Breakfast,True,530.0
ORD0006740,U0258,R007,I00069,Garlic Naan,1,120.0,2024-12-23,19,Dinner,False,120.0
ORD0006740,U0258,R007,I00070,Crispy Corn,2,320.0,2024-12-23,19,Dinner,False,760.0
ORD0006740,U0258,R007,I00064,Mango Smoothie,1,100.0,2024-12-23,19,Dinner,False,860.0
ORD0006740,U0258,R007,I00066,Honey Chilli Potato,1,150.0,2024-12-23,19,Dinner,False,1010.0
ORD0006740,U0258,R007,I00062,Raita,2,130.0,2024-12-23,19,Dinner,False,1270.0
ORD0006741,U0258,R034,I00326,Sprite,1,80.0,2024-06-23,12,Lunch,False,80.0
ORD0006741,U0258,R034,I00328,Crispy Corn,1,340.0,2024-06-23,12,Lunch,False,420.0
ORD0006742,U0258,R080,I00783,Fried Ice Cream,1,90.0,2024-07-25,2,Late-Night,False,90.0
ORD0006742,U0258,R080,I00786,Hakka Noodles,1,480.0,2024-07-25,2,Late-Night,False,570.0
ORD0006742,U0258,R080,I00785,Hot Dog,1,290.0,2024-07-25,2,Late-Night,False,860.0
ORD0006743,U0258,R007,I00062,Raita,1,130.0,2024-10-10,12,Lunch,False,130.0
ORD0006743,U0258,R007,I00070,Crispy Corn,1,320.0,2024-10-10,12,Lunch,False,450.0
ORD0006743,U0258,R007,I00067,Dim Sum,1,180.0,2024-10-10,12,Lunch,False,630.0
ORD0006743,U0258,R007,I00066,Honey Chilli Potato,1,150.0,2024-10-10,12,Lunch,False,780.0
ORD0006744,U0258,R007,I00062,Raita,2,130.0,2025-12-20,15,Lunch,True,260.0
ORD0006745,U0258,R007,I00061,Chicken Shawarma,1,250.0,2025-07-17,9,Breakfast,False,250.0
ORD0006745,U0258,R007,I00066,Honey Chilli Potato,1,150.0,2025-07-17,9,Breakfast,False,400.0
ORD0006746,U0258,R034,I00327,Soy Sauce Dip,1,140.0,2025-02-08,17,Tea-Time,False,140.0
ORD0006746,U0258,R034,I00325,Veg Manchurian,1,320.0,2025-02-08,17,Tea-Time,False,460.0
ORD0006746,U0258,R034,I00326,Sprite,1,80.0,2025-02-08,17,Tea-Time,False,540.0
ORD0006746,U0258,R034,I00332,Seekh Kebab,2,290.0,2025-02-08,17,Tea-Time,False,1120.0
ORD0006746,U0258,R034,I00328,Crispy Corn,2,340.0,2025-02-08,17,Tea-Time,False,1800.0
ORD0006747,U0258,R017,I00170,Green Tea,1,270.0,2024-05-16,8,Breakfast,True,270.0
ORD0006747,U0258,R017,I00164,Rasam,1,150.0,2024-05-16,8,Breakfast,True,420.0
ORD0006748,U0258,R072,I00707,Mountain Dew,1,100.0,2025-06-17,9,Breakfast,True,100.0
ORD0006748,U0258,R072,I00701,Cheese Balls,1,260.0,2025-06-17,9,Breakfast,True,360.0
ORD0006749,U0259,R053,I00518,Gola,1,160.0,2024-03-12,7,Breakfast,False,160.0
ORD0006749,U0259,R053,I00516,Veg Manchurian,1,370.0,2024-03-12,7,Breakfast,False,530.0
ORD0006749,U0259,R053,I00521,Chocolate Fondue,2,240.0,2024-03-12,7,Breakfast,False,1010.0
ORD0006749,U0259,R053,I00517,Mawa Jalebi,1,250.0,2024-03-12,7,Breakfast,False,1260.0
ORD0006749,U0259,R053,I00520,Soufflé,2,300.0,2024-03-12,7,Breakfast,False,1860.0
ORD0006750,U0259,R062,I00611,Red Velvet Cake,1,440.0,2024-12-11,2,Late-Night,False,440.0
ORD0006750,U0259,R062,I00604,Waffles,1,370.0,2024-12-11,2,Late-Night,False,810.0
ORD0006750,U0259,R062,I00609,Soufflé,1,320.0,2024-12-11,2,Late-Night,False,1130.0
ORD0006750,U0259,R062,I00606,Chocolate Fondue,1,330.0,2024-12-11,2,Late-Night,False,1460.0
ORD0006751,U0259,R041,I00399,Banana Split,1,140.0,2025-05-02,22,Dinner,False,140.0
ORD0006751,U0259,R041,I00397,Chocolate Fondue,1,370.0,2025-05-02,22,Dinner,False,510.0
ORD0006751,U0259,R041,I00398,Aloo Gobi,1,270.0,2025-05-02,22,Dinner,False,780.0
ORD0006752,U0259,R029,I00276,Brownie,1,220.0,2024-07-11,19,Dinner,True,220.0
ORD0006752,U0259,R029,I00279,Tiramisu,1,150.0,2024-07-11,19,Dinner,True,370.0
ORD0006752,U0259,R029,I00278,Vanilla Shake,1,120.0,2024-07-11,19,Dinner,True,490.0
ORD0006753,U0259,R066,I00643,Vanilla Shake,1,70.0,2025-09-24,0,Late-Night,False,70.0
ORD0006753,U0259,R066,I00644,Waffles,1,340.0,2025-09-24,0,Late-Night,False,410.0
ORD0006753,U0259,R066,I00651,Margherita Pizza,1,200.0,2025-09-24,0,Late-Night,False,610.0
ORD0006754,U0259,R031,I00301,Malai Kofta,1,390.0,2025-03-26,13,Lunch,False,390.0
ORD0006754,U0259,R031,I00299,Tiramisu,1,160.0,2025-03-26,13,Lunch,False,550.0
ORD0006755,U0259,R059,I00581,Chicken Lollipop,1,220.0,2025-12-12,20,Dinner,True,220.0
ORD0006755,U0259,R059,I00576,Vanilla Shake,2,50.0,2025-12-12,20,Dinner,True,320.0
ORD0006755,U0259,R059,I00573,Hot Chocolate,1,60.0,2025-12-12,20,Dinner,True,380.0
ORD0006755,U0259,R059,I00572,Aloo Tikki,1,380.0,2025-12-12,20,Dinner,True,760.0
ORD0006756,U0259,R022,I00212,Dip Sauces,1,180.0,2024-06-10,20,Dinner,True,180.0
ORD0006756,U0259,R022,I00214,Mango Cheesecake,1,350.0,2024-06-10,20,Dinner,True,530.0
ORD0006756,U0259,R022,I00209,Cheese Balls,1,320.0,2024-06-10,20,Dinner,True,850.0
ORD0006757,U0259,R050,I00487,Pancakes,1,200.0,2025-03-27,21,Dinner,False,200.0
ORD0006757,U0259,R050,I00491,Hot Chocolate,1,80.0,2025-03-27,21,Dinner,False,280.0
ORD0006757,U0259,R050,I00489,Ganne Ka Juice,2,70.0,2025-03-27,21,Dinner,False,420.0
ORD0006757,U0259,R050,I00484,Watermelon Juice,1,250.0,2025-03-27,21,Dinner,False,670.0
ORD0006758,U0259,R066,I00649,Pasta,1,170.0,2025-08-16,14,Lunch,False,170.0
ORD0006758,U0259,R066,I00643,Vanilla Shake,1,70.0,2025-08-16,14,Lunch,False,240.0
ORD0006759,U0259,R041,I00403,Pancakes,2,500.0,2024-11-10,10,Breakfast,True,1000.0
ORD0006759,U0259,R041,I00397,Chocolate Fondue,1,370.0,2024-11-10,10,Breakfast,True,1370.0
ORD0006759,U0259,R041,I00400,Vanilla Shake,1,70.0,2024-11-10,10,Breakfast,True,1440.0
ORD0006759,U0259,R041,I00394,Kiwi Smoothie,1,490.0,2024-11-10,10,Breakfast,True,1930.0
ORD0006760,U0259,R051,I00495,Strawberry Milkshake,1,80.0,2025-02-23,10,Breakfast,True,80.0
ORD0006760,U0259,R051,I00500,Dip Sauces,1,140.0,2025-02-23,10,Breakfast,True,220.0
ORD0006760,U0259,R051,I00496,French Fries,1,470.0,2025-02-23,10,Breakfast,True,690.0
ORD0006761,U0259,R022,I00214,Mango Cheesecake,1,350.0,2025-07-24,2,Late-Night,False,350.0
ORD0006761,U0259,R022,I00211,Waffles,1,440.0,2025-07-24,2,Late-Night,False,790.0
ORD0006761,U0259,R022,I00210,Banana Split,1,170.0,2025-07-24,2,Late-Night,False,960.0
ORD0006761,U0259,R022,I00209,Cheese Balls,1,320.0,2025-07-24,2,Late-Night,False,1280.0
ORD0006761,U0259,R022,I00212,Dip Sauces,1,180.0,2025-07-24,2,Late-Night,False,1460.0
ORD0006762,U0259,R062,I00604,Waffles,1,370.0,2024-03-31,18,Tea-Time,True,370.0
ORD0006762,U0259,R062,I00609,Soufflé,1,320.0,2024-03-31,18,Tea-Time,True,690.0
ORD0006763,U0259,R022,I00211,Waffles,1,440.0,2024-06-23,22,Dinner,True,440.0
ORD0006763,U0259,R022,I00212,Dip Sauces,1,180.0,2024-06-23,22,Dinner,True,620.0
ORD0006764,U0259,R026,I00244,Masala Peanuts,1,80.0,2024-07-20,14,Lunch,True,80.0
ORD0006764,U0259,R026,I00251,Jalebi,1,100.0,2024-07-20,14,Lunch,True,180.0
ORD0006764,U0259,R026,I00248,Crème Brûlée,2,310.0,2024-07-20,14,Lunch,True,800.0
ORD0006765,U0259,R026,I00251,Jalebi,1,100.0,2025-11-28,2,Late-Night,False,100.0
ORD0006765,U0259,R026,I00250,Cold Brew Coffee,1,260.0,2025-11-28,2,Late-Night,False,360.0
ORD0006765,U0259,R026,I00247,Panna Cotta,1,210.0,2025-11-28,2,Late-Night,False,570.0
ORD0006766,U0259,R022,I00214,Mango Cheesecake,1,350.0,2024-06-15,7,Breakfast,True,350.0
ORD0006766,U0259,R022,I00212,Dip Sauces,1,180.0,2024-06-15,7,Breakfast,True,530.0
ORD0006767,U0259,R031,I00303,Tres Leches,1,260.0,2025-04-06,15,Lunch,False,260.0
ORD0006767,U0259,R031,I00298,Mango Cheesecake,2,350.0,2025-04-06,15,Lunch,False,960.0
ORD0006768,U0259,R029,I00279,Tiramisu,1,150.0,2024-11-02,2,Late-Night,False,150.0
ORD0006768,U0259,R029,I00274,Tres Leches,1,280.0,2024-11-02,2,Late-Night,False,430.0
ORD0006768,U0259,R029,I00276,Brownie,1,220.0,2024-11-02,2,Late-Night,False,650.0
ORD0006769,U0259,R066,I00651,Margherita Pizza,1,200.0,2024-03-11,0,Late-Night,True,200.0
ORD0006769,U0259,R066,I00644,Waffles,1,340.0,2024-03-11,0,Late-Night,True,540.0
ORD0006769,U0259,R066,I00643,Vanilla Shake,1,70.0,2024-03-11,0,Late-Night,True,610.0
ORD0006769,U0259,R066,I00649,Pasta,1,170.0,2024-03-11,0,Late-Night,True,780.0
ORD0006770,U0259,R062,I00608,Tiramisu,1,370.0,2025-12-20,9,Breakfast,False,370.0
ORD0006770,U0259,R062,I00606,Chocolate Fondue,1,330.0,2025-12-20,9,Breakfast,False,700.0
ORD0006770,U0259,R062,I00610,Pav Bhaji,1,250.0,2025-12-20,9,Breakfast,False,950.0
ORD0006770,U0259,R062,I00605,Panna Cotta,1,430.0,2025-12-20,9,Breakfast,False,1380.0
ORD0006771,U0259,R026,I00250,Cold Brew Coffee,2,260.0,2024-11-19,0,Late-Night,False,520.0
ORD0006771,U0259,R026,I00244,Masala Peanuts,1,80.0,2024-11-19,0,Late-Night,False,600.0
ORD0006771,U0259,R026,I00252,Onion Rings,1,160.0,2024-11-19,0,Late-Night,False,760.0
ORD0006772,U0259,R044,I00425,Fried Ice Cream,1,150.0,2024-11-23,12,Lunch,True,150.0
ORD0006772,U0259,R044,I00429,McAloo Tikki,1,370.0,2024-11-23,12,Lunch,True,520.0
ORD0006772,U0259,R044,I00424,Cheesecake,1,220.0,2024-11-23,12,Lunch,True,740.0
ORD0006773,U0259,R066,I00651,Margherita Pizza,1,200.0,2024-12-13,20,Dinner,False,200.0
ORD0006773,U0259,R066,I00643,Vanilla Shake,1,70.0,2024-12-13,20,Dinner,False,270.0
ORD0006773,U0259,R066,I00642,Panna Cotta,1,370.0,2024-12-13,20,Dinner,False,640.0
ORD0006774,U0259,R059,I00578,Plain Dosa,1,190.0,2025-03-17,14,Lunch,False,190.0
ORD0006775,U0259,R065,I00632,Jigarthanda,1,80.0,2026-02-19,0,Late-Night,False,80.0
ORD0006775,U0259,R065,I00638,Cold Coffee,1,50.0,2026-02-19,0,Late-Night,False,130.0
ORD0006775,U0259,R065,I00637,Ragda Pattice,1,160.0,2026-02-19,0,Late-Night,False,290.0
ORD0006776,U0259,R031,I00299,Tiramisu,1,160.0,2025-01-03,14,Lunch,False,160.0
ORD0006776,U0259,R031,I00294,Panna Cotta,1,530.0,2025-01-03,14,Lunch,False,690.0
ORD0006776,U0259,R031,I00295,Hot Chocolate,2,50.0,2025-01-03,14,Lunch,False,790.0
ORD0006776,U0259,R031,I00300,Uttapam,2,210.0,2025-01-03,14,Lunch,False,1210.0
ORD0006776,U0259,R031,I00302,Panagam,1,130.0,2025-01-03,14,Lunch,False,1340.0
ORD0006777,U0259,R012,I00114,Hot Dog,1,190.0,2025-04-12,8,Breakfast,False,190.0
ORD0006777,U0259,R012,I00117,Keema Samosa,1,260.0,2025-04-12,8,Breakfast,False,450.0
ORD0006778,U0259,R041,I00402,Filter Coffee,1,60.0,2024-12-15,12,Lunch,True,60.0
ORD0006778,U0259,R041,I00397,Chocolate Fondue,1,370.0,2024-12-15,12,Lunch,True,430.0
ORD0006779,U0259,R062,I00609,Soufflé,1,320.0,2024-07-10,21,Dinner,False,320.0
ORD0006779,U0259,R062,I00608,Tiramisu,1,370.0,2024-07-10,21,Dinner,False,690.0
ORD0006779,U0259,R062,I00603,Banana Split,1,430.0,2024-07-10,21,Dinner,False,1120.0
ORD0006780,U0259,R065,I00637,Ragda Pattice,1,160.0,2024-05-11,20,Dinner,False,160.0
ORD0006781,U0259,R041,I00399,Banana Split,1,140.0,2025-03-15,13,Lunch,False,140.0
ORD0006781,U0259,R041,I00400,Vanilla Shake,1,70.0,2025-03-15,13,Lunch,False,210.0
ORD0006782,U0259,R056,I00545,Mixed Fruit Juice,2,550.0,2025-10-27,19,Dinner,False,1100.0
ORD0006782,U0259,R056,I00551,Nimbu Pani,1,40.0,2025-10-27,19,Dinner,False,1140.0
ORD0006783,U0259,R026,I00250,Cold Brew Coffee,1,260.0,2025-10-11,15,Lunch,False,260.0
ORD0006784,U0259,R054,I00523,Mawa Jalebi,1,110.0,2024-05-13,18,Tea-Time,False,110.0
ORD0006784,U0259,R054,I00530,Aam Panna,2,110.0,2024-05-13,18,Tea-Time,False,330.0
ORD0006784,U0259,R054,I00527,Poha,1,310.0,2024-05-13,18,Tea-Time,False,640.0
ORD0006785,U0259,R005,I00048,Green Tea,1,290.0,2025-10-13,12,Lunch,False,290.0
ORD0006785,U0259,R005,I00043,Mysore Pak,1,180.0,2025-10-13,12,Lunch,False,470.0
ORD0006786,U0259,R031,I00300,Uttapam,2,210.0,2024-09-14,12,Lunch,False,420.0
ORD0006786,U0259,R031,I00294,Panna Cotta,1,530.0,2024-09-14,12,Lunch,False,950.0
ORD0006786,U0259,R031,I00298,Mango Cheesecake,1,350.0,2024-09-14,12,Lunch,False,1300.0
ORD0006787,U0260,R046,I00450,Kokum Sharbat,1,40.0,2025-02-15,8,Breakfast,False,40.0
ORD0006787,U0260,R046,I00448,Kathi Roll,1,560.0,2025-02-15,8,Breakfast,False,600.0
ORD0006787,U0260,R046,I00453,Papad,1,120.0,2025-02-15,8,Breakfast,False,720.0
ORD0006788,U0260,R031,I00300,Uttapam,1,210.0,2025-04-24,17,Tea-Time,False,210.0
ORD0006788,U0260,R031,I00296,Thalassery Biryani,1,350.0,2025-04-24,17,Tea-Time,False,560.0
ORD0006788,U0260,R031,I00298,Mango Cheesecake,2,350.0,2025-04-24,17,Tea-Time,False,1260.0
ORD0006788,U0260,R031,I00294,Panna Cotta,1,530.0,2025-04-24,17,Tea-Time,False,1790.0
ORD0006788,U0260,R031,I00303,Tres Leches,1,260.0,2025-04-24,17,Tea-Time,False,2050.0
ORD0006789,U0260,R057,I00558,Paneer Biryani,1,410.0,2025-10-24,12,Lunch,True,410.0
ORD0006789,U0260,R057,I00560,Qubani Ka Meetha,1,250.0,2025-10-24,12,Lunch,True,660.0
ORD0006790,U0260,R019,I00185,Kacchi Biryani,1,350.0,2025-05-25,19,Dinner,True,350.0
