item_id,restaurant_id,item_name,cuisine,category,is_veg,price_tier,base_price,cuisine_encoded,category_encoded,price_tier_encoded,popularity_score,order_frequency,avg_order_qty,reorder_rate,cart_frequency,avg_cart_position,cart_add_rate,base_price_norm,popularity_score_norm,order_frequency_norm,avg_order_qty_norm,reorder_rate_norm,cart_frequency_norm,avg_cart_position_norm,cart_add_rate_norm
I00623,R064,Masala Dosa,South Indian,mains,True,Mid,260.0,6,2,1,0.375,92.0,1.1304347826086956,0.5348837209302325,88.0,0.03409090909090909,0.946236559139785,0.40740740740740744,0.49592391304347827,0.8214285714285714,0.13043478260869557,0.9093023255813952,0.3981900452488688,0.01416083916083916,0.011132194813409236
I00624,R064,Crème Brûlée,Desserts,mains,True,Premium,540.0,3,2,2,0.044,21.0,1.0476190476190477,0.10526315789473684,15.0,0.0,0.6818181818181818,0.9259259259259259,0.04619565217391304,0.1875,0.04761904761904767,0.1789473684210526,0.06787330316742082,0.0,0.00802139037433155
I00625,R064,Sugarcane Juice,Beverages,mains,True,Mid,260.0,0,2,1,0.109,39.0,1.2307692307692308,0.38461538461538464,35.0,0.05714285714285714,0.875,0.40740740740740744,0.13451086956521738,0.3482142857142857,0.23076923076923084,0.6538461538461539,0.15837104072398192,0.023736263736263735,0.010294117647058823
I00626,R064,Choco Lava Cake,Fast Food,desserts,True,Budget,100.0,4,1,0,0.224,69.0,1.1594202898550725,0.425,47.0,1.2127659574468086,0.6714285714285714,0.11111111111111113,0.2907608695652174,0.6160714285714285,0.1594202898550725,0.7224999999999999,0.21266968325791857,0.5037643207855974,0.007899159663865545
I00627,R064,Ranch Sauce,Fast Food,sides,True,Budget,100.0,4,3,0,0.154,59.0,1.1694915254237288,0.3684210526315789,141.0,0.7943262411347518,2.35,0.11111111111111113,0.1956521739130435,0.5267857142857143,0.1694915254237288,0.6263157894736842,0.6380090497737557,0.3299509001636661,0.027647058823529413
I00628,R064,Green Tea,Beverages,mains,True,Mid,190.0,0,2,1,0.018,6.0,1.0,0.0,3.0,0.0,0.42857142857142855,0.2777777777777778,0.0108695652173913,0.05357142857142857,0.0,0.0,0.013574660633484163,0.0,0.0050420168067226885
I00629,R064,Chole Kulche,Street Food,mains,True,Mid,250.0,7,2,1,0.206,70.0,1.1285714285714286,0.45,45.0,0.022222222222222223,0.6338028169014085,0.3888888888888889,0.2663043478260869,0.625,0.12857142857142856,0.765,0.20361990950226247,0.00923076923076923,0.007456503728251865
I00630,R064,Rabri,Street Food,desserts,True,Mid,200.0,7,1,1,0.067,0.0,1.0,0.0,0.0,0.0,0.0,0.29629629629629634,0.07744565217391304,0.0,0.0,0.0,0.0,0.0,0.0
I00631,R064,Banana Split,Desserts,mains,True,Premium,370.0,3,2,2,0.136,0.0,1.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.17119565217391305,0.0,0.0,0.0,0.0,0.0,0.0
I00632,R065,Jigarthanda,South Indian,beverages,True,Budget,80.0,6,0,0,0.082,10.0,1.2,0.0,12.0,1.0,1.0909090909090908,0.07407407407407407,0.09782608695652174,0.08928571428571427,0.19999999999999996,0.0,0.05429864253393665,0.41538461538461535,0.01283422459893048
I00633,R065,Watermelon Juice,Beverages,mains,True,Premium,300.0,0,2,2,0.168,27.0,1.0740740740740742,0.08333333333333333,29.0,0.2413793103448276,1.0357142857142858,0.4814814814814815,0.21467391304347827,0.24107142857142855,0.07407407407407418,0.14166666666666666,0.13122171945701358,0.10026525198938992,0.012184873949579834
I00634,R065,Poha,Street Food,mains,True,Premium,430.0,7,2,2,0.111,20.0,1.1,0.1875,17.0,0.29411764705882354,0.8095238095238095,0.7222222222222222,0.13722826086956522,0.17857142857142855,0.10000000000000009,0.31875,0.07692307692307693,0.12217194570135746,0.009523809523809525
I00635,R065,Tiramisu,Desserts,mains,True,Mid,230.0,3,2,1,0.08,0.0,1.0,0.0,0.0,0.0,0.0,0.35185185185185186,0.09510869565217392,0.0,0.0,0.0,0.0,0.0,0.0
I00636,R065,Tender Coconut Water,South Indian,beverages,True,Mid,150.0,6,0,1,0.275,41.0,1.170731707317073,0.26666666666666666,37.0,1.027027027027027,0.8809523809523809,0.20370370370370372,0.360054347826087,0.36607142857142855,0.1707317073170731,0.4533333333333333,0.16742081447963802,0.4266112266112266,0.010364145658263305
I00637,R065,Ragda Pattice,Street Food,starters,True,Mid,160.0,7,4,1,0.38,54.0,1.2777777777777777,0.4838709677419355,63.0,0.1746031746031746,1.1454545454545455,0.2222222222222222,0.5027173913043479,0.4821428571428571,0.2777777777777777,0.8225806451612904,0.28506787330316746,0.07252747252747252,0.013475935828877005
I00638,R065,Cold Coffee,North Indian,beverages,True,Budget,50.0,5,0,0,0.516,74.0,1.1081081081081081,0.2553191489361702,95.0,1.1473684210526316,1.2666666666666666,0.01851851851851853,0.6875,0.6607142857142857,0.10810810810810811,0.4340425531914893,0.4298642533936652,0.47659919028340075,0.014901960784313724
I00639,R065,Panna Cotta,Desserts,mains,True,Premium,370.0,3,2,2,0.364,49.0,1.163265306122449,0.20512820512820512,59.0,0.3050847457627119,1.18,0.6111111111111112,0.4809782608695652,0.4375,0.16326530612244894,0.3487179487179487,0.26696832579185525,0.12672750977835723,0.013882352941176469
I00640,R065,ABC Juice,Beverages,mains,True,Premium,300.0,0,2,2,0.364,56.0,1.125,0.23076923076923078,75.0,0.32,1.3157894736842106,0.4814814814814815,0.4809782608695652,0.5,0.125,0.3923076923076923,0.3393665158371041,0.13292307692307692,0.015479876160990712
I00641,R065,Tres Leches,Desserts,mains,True,Mid,150.0,3,2,1,0.093,14.0,1.2142857142857142,0.0,21.0,0.2857142857142857,1.4,0.20370370370370372,0.11277173913043478,0.125,0.2142857142857142,0.0,0.09502262443438915,0.11868131868131866,0.016470588235294115
I00642,R066,Panna Cotta,Desserts,mains,True,Premium,370.0,3,2,2,0.225,48.0,1.2708333333333333,0.25,40.0,0.05,0.8163265306122449,0.6111111111111112,0.2921195652173913,0.42857142857142855,0.27083333333333326,0.425,0.1809954751131222,0.02076923076923077,0.009603841536614645
I00643,R066,Vanilla Shake,Desserts,beverages,True,Budget,70.0,3,0,0,0.396,70.0,1.1428571428571428,0.30434782608695654,123.0,1.4227642276422765,1.732394366197183,0.05555555555555555,0.5244565217391305,0.625,0.1428571428571428,0.5173913043478261,0.5565610859728507,0.5909943714821764,0.020381110190555093
I00644,R066,Waffles,Desserts,mains,True,Premium,340.0,3,2,2,0.245,63.0,1.126984126984127,0.3488372093023256,49.0,0.0,0.765625,0.5555555555555556,0.31929347826086957,0.5625,0.12698412698412698,0.5930232558139535,0.22171945701357468,0.0,0.00900735294117647
I00645,R066,Tres Leches,Desserts,mains,True,Premium,560.0,3,2,2,0.083,22.0,1.0454545454545454,0.3125,16.0,0.3125,0.6956521739130435,0.9629629629629629,0.09918478260869566,0.19642857142857142,0.045454545454545414,0.53125,0.07239819004524888,0.1298076923076923,0.008184143222506393
I00646,R066,Cold Brew Coffee,Beverages,mains,True,Premium,310.0,0,2,2,0.105,22.0,1.1818181818181819,0.15789473684210525,18.0,0.1111111111111111,0.782608695652174,0.5,0.12907608695652173,0.19642857142857142,0.18181818181818188,0.26842105263157895,0.08144796380090498,0.04615384615384615,0.009207161125319694
I00647,R066,Crème Brûlée,Desserts,mains,True,Premium,350.0,3,2,2,0.049,12.0,1.1666666666666667,0.09090909090909091,9.0,0.1111111111111111,0.6923076923076923,0.5740740740740741,0.05298913043478261,0.10714285714285714,0.16666666666666674,0.15454545454545454,0.04072398190045249,0.04615384615384615,0.008144796380090497
I00648,R066,Tiramisu,Desserts,mains,True,Premium,510.0,3,2,2,0.122,24.0,1.2083333333333333,0.0,22.0,0.09090909090909091,0.88,0.8703703703703705,0.15217391304347827,0.21428571428571427,0.20833333333333326,0.0,0.0995475113122172,0.03776223776223776,0.010352941176470587
I00649,R066,Pasta,Fast Food,sides,True,Mid,170.0,4,3,1,0.083,25.0,1.2,0.25,112.0,0.875,4.3076923076923075,0.24074074074074076,0.09918478260869566,0.2232142857142857,0.19999999999999996,0.425,0.5067873303167422,0.36346153846153845,0.0506787330316742
I00650,R066,Plain Dosa,South Indian,mains,True,Mid,260.0,6,2,1,0.051,0.0,1.0,0.0,0.0,0.0,0.0,0.40740740740740744,0.05570652173913043,0.0,0.0,0.0,0.0,0.0,0.0
I00651,R066,Margherita Pizza,Fast Food,mains,True,Mid,200.0,4,2,1,0.165,41.0,1.1219512195121952,0.21875,35.0,0.2,0.8333333333333334,0.29629629629629634,0.21059782608695654,0.36607142857142855,0.12195121951219523,0.371875,0.15837104072398192,0.08307692307692308,0.00980392156862745
I00652,R067,Coca-Cola,Biryani,beverages,True,Budget,80.0,1,0,0,0.543,66.0,1.1818181818181819,0.34146341463414637,132.0,1.3636363636363635,1.9701492537313432,0.07407407407407407,0.7241847826086957,0.5892857142857143,0.18181818181818188,0.5804878048780489,0.5972850678733033,0.5664335664335663,0.02317822651448639
I00653,R067,Hyderabadi Biryani,Biryani,mains,True,Premium,500.0,1,2,2,0.181,30.0,1.2,0.30434782608695654,71.0,0.11267605633802817,2.2903225806451615,0.8518518518518519,0.23233695652173914,0.26785714285714285,0.19999999999999996,0.5173913043478261,0.3212669683257919,0.046803900325027084,0.0269449715370019
I00654,R067,Mixed Pickle,Biryani,sides,True,Budget,60.0,1,3,0,0.251,54.0,1.2777777777777777,0.3611111111111111,32.0,0.90625,0.5818181818181818,0.03703703703703705,0.327445652173913,0.4821428571428571,0.2777777777777777,0.6138888888888888,0.14479638009049775,0.3764423076923077,0.006844919786096256
I00655,R067,Vada Pav,Street Food,mains,True,Premium,490.0,7,2,2,0.136,17.0,1.1764705882352942,0.21428571428571427,61.0,0.09836065573770492,3.388888888888889,0.8333333333333334,0.17119565217391305,0.15178571428571427,0.17647058823529416,0.36428571428571427,0.27601809954751133,0.040857503152585115,0.03986928104575163
I00656,R067,Dabeli,Street Food,mains,True,Premium,460.0,7,2,2,0.099,15.0,1.0666666666666667,0.0,38.0,0.15789473684210525,2.375,0.7777777777777778,0.12092391304347827,0.13392857142857142,0.06666666666666665,0.0,0.1719457013574661,0.06558704453441294,0.027941176470588233
I00657,R067,Phirni,Biryani,desserts,True,Budget,110.0,1,1,0,0.063,9.0,1.3333333333333333,0.0,10.0,1.4,1.0,0.12962962962962965,0.07201086956521739,0.08035714285714285,0.33333333333333326,0.0,0.04524886877828055,0.5815384615384614,0.011764705882352941
I00658,R067,Shahi Tukda,Biryani,desserts,True,Mid,240.0,1,1,1,0.177,34.0,1.1764705882352942,0.14814814814814814,20.0,1.45,0.5714285714285714,0.3703703703703704,0.22690217391304346,0.30357142857142855,0.17647058823529416,0.2518518518518518,0.0904977375565611,0.6023076923076922,0.006722689075630252
I00659,R067,Pani Puri,Street Food,mains,True,Mid,260.0,7,2,1,0.072,12.0,1.1666666666666667,0.09090909090909091,29.0,0.10344827586206896,2.230769230769231,0.40740740740740744,0.0842391304347826,0.10714285714285714,0.16666666666666674,0.15454545454545454,0.13122171945701358,0.0429708222811671,0.026244343891402715
I00660,R067,Manchow Soup,Chinese,sides,True,Mid,150.0,2,3,1,0.362,55.0,1.1636363636363636,0.34210526315789475,47.0,0.8723404255319149,0.8392857142857143,0.20370370370370372,0.4782608695652174,0.49107142857142855,0.16363636363636358,0.5815789473684211,0.21266968325791857,0.36235679214402616,0.009873949579831932
I00661,R067,Onion Raita,Biryani,sides,True,Mid,160.0,1,3,1,0.292,39.0,1.205128205128205,0.3103448275862069,39.0,0.8461538461538461,0.975,0.2222222222222222,0.38315217391304346,0.3482142857142857,0.20512820512820507,0.5275862068965518,0.17647058823529413,0.3514792899408284,0.011470588235294118
I00662,R068,Mutton Rogan Josh,North Indian,mains,False,Premium,300.0,5,2,2,0.107,24.0,1.125,0.09523809523809523,39.0,0.20512820512820512,1.56,0.4814814814814815,0.13179347826086957,0.21428571428571427,0.125,0.16190476190476188,0.17647058823529413,0.08520710059171596,0.01835294117647059
I00663,R068,Hakka Noodles,Chinese,mains,True,Premium,570.0,2,2,2,0.119,23.0,1.2608695652173914,0.29411764705882354,35.0,0.17142857142857143,1.4583333333333333,0.9814814814814815,0.1480978260869565,0.20535714285714285,0.26086956521739135,0.5,0.15837104072398192,0.0712087912087912,0.017156862745098037
I00664,R068,Kokum Sharbat,Street Food,beverages,True,Mid,150.0,7,0,1,0.055,14.0,1.0,0.4,137.0,1.4963503649635037,9.133333333333333,0.20370370370370372,0.06114130434782608,0.125,0.0,0.68,0.6199095022624435,0.6215609208309938,0.10745098039215685
I00665,R068,Chilli Chicken,Chinese,mains,False,Premium,290.0,2,2,2,0.027,5.0,1.4,0.0,8.0,0.5,1.3333333333333333,0.462962962962963,0.023097826086956524,0.04464285714285714,0.3999999999999999,0.0,0.03619909502262444,0.20769230769230768,0.01568627450980392
I00666,R068,Date Pancake,Chinese,desserts,True,Premium,310.0,2,1,2,0.488,74.0,1.2162162162162162,0.3333333333333333,25.0,2.28,0.3333333333333333,0.5,0.6494565217391305,0.6607142857142857,0.21621621621621623,0.5666666666666667,0.11312217194570137,0.9470769230769229,0.00392156862745098
I00667,R068,Fried Rice,Chinese,mains,True,Premium,350.0,2,2,2,0.236,31.0,1.096774193548387,0.42105263157894735,72.0,0.25,2.25,0.5740740740740741,0.3070652173913043,0.27678571428571425,0.09677419354838701,0.7157894736842104,0.3257918552036199,0.10384615384615384,0.026470588235294117
I00668,R068,Manchow Soup,Chinese,sides,True,Budget,110.0,2,3,0,0.105,26.0,1.0384615384615385,0.25,105.0,1.0476190476190477,3.888888888888889,0.12962962962962965,0.12907608695652173,0.23214285714285712,0.03846153846153855,0.425,0.47511312217194573,0.4351648351648352,0.0457516339869281
I00669,R068,Chole Kulche,Street Food,mains,True,Premium,390.0,7,2,2,0.157,32.0,1.09375,0.20833333333333334,47.0,0.48936170212765956,1.4242424242424243,0.6481481481481481,0.19972826086956522,0.2857142857142857,0.09375,0.3541666666666667,0.21266968325791857,0.20327332242225857,0.016755793226381464
I00670,R068,Crispy Corn,Chinese,starters,True,Mid,200.0,2,4,1,0.021,3.0,1.3333333333333333,0.0,62.0,0.20967741935483872,15.5,0.29629629629629634,0.014945652173913044,0.026785714285714284,0.33333333333333326,0.0,0.28054298642533937,0.08709677419354839,0.18235294117647058
I00671,R068,Toffee Apple,Chinese,desserts,True,Mid,250.0,2,1,1,0.489,72.0,1.1527777777777777,0.4,19.0,2.1052631578947367,0.2602739726027397,0.3888888888888889,0.6508152173913043,0.6428571428571428,0.15277777777777768,0.68,0.08597285067873305,0.874493927125506,0.0030620467365028202
I00672,R069,Cheese Balls,Fast Food,starters,True,Budget,110.0,4,4,0,0.089,37.0,1.2432432432432432,0.20689655172413793,21.0,0.6666666666666666,0.5526315789473685,0.12962962962962965,0.10733695652173912,0.33035714285714285,0.2432432432432432,0.35172413793103446,0.09502262443438915,0.2769230769230769,0.0065015479876161
I00673,R069,Mosambi Juice,Beverages,mains,True,Premium,350.0,0,2,2,0.036,14.0,1.2142857142857142,0.16666666666666666,10.0,0.4,0.6666666666666666,0.5740740740740741,0.03532608695652173,0.125,0.2142857142857142,0.2833333333333333,0.04524886877828055,0.16615384615384615,0.00784313725490196
I00674,R069,Sambar,South Indian,sides,True,Budget,70.0,6,3,0,0.318,66.0,1.1363636363636365,0.32558139534883723,85.0,0.9647058823529412,1.2686567164179106,0.05555555555555555,0.41847826086956524,0.5892857142857143,0.13636363636363646,0.5534883720930233,0.38461538461538464,0.40072398190045244,0.01492537313432836
I00675,R069,7UP,Fast Food,beverages,True,Budget,70.0,4,0,0,0.072,19.0,1.105263157894737,0.05555555555555555,128.0,1.4609375,6.4,0.05555555555555555,0.0842391304347826,0.16964285714285712,0.10526315789473695,0.09444444444444444,0.579185520361991,0.6068509615384615,0.07529411764705883
I00676,R069,Jalapeno Poppers,Fast Food,starters,True,Premium,310.0,4,4,2,0.433,69.0,1.144927536231884,0.38636363636363635,44.0,0.22727272727272727,0.6285714285714286,0.5,0.5747282608695652,0.6160714285714285,0.14492753623188404,0.6568181818181817,0.1990950226244344,0.0944055944055944,0.007394957983193277
I00677,R069,Cold Brew Coffee,Beverages,mains,True,Premium,510.0,0,2,2,0.033,11.0,1.0909090909090908,0.1,10.0,0.2,0.8333333333333334,0.8703703703703705,0.03125,0.09821428571428571,0.09090909090909083,0.17,0.04524886877828055,0.08307692307692308,0.00980392156862745
I00678,R069,Dahi Puri,Street Food,mains,True,Mid,190.0,7,2,1,0.064,18.0,1.2222222222222223,0.2,27.0,0.4444444444444444,1.4210526315789473,0.2777777777777778,0.0733695652173913,0.1607142857142857,0.22222222222222232,0.34,0.12217194570135748,0.1846153846153846,0.01671826625386997
I00679,R069,Sundae,Fast Food,desserts,True,Mid,160.0,4,1,1,0.162,45.0,1.0888888888888888,0.20588235294117646,31.0,1.7419354838709677,0.6739130434782609,0.2222222222222222,0.20652173913043478,0.40178571428571425,0.0888888888888888,0.35,0.14027149321266968,0.7235732009925557,0.007928388746803069
I00680,R069,French Fries,Fast Food,mains,True,Premium,490.0,4,2,2,0.436,69.0,1.1304347826086956,0.3111111111111111,130.0,0.2923076923076923,1.8571428571428572,0.8333333333333334,0.5788043478260869,0.6160714285714285,0.13043478260869557,0.5288888888888889,0.5882352941176471,0.12142011834319526,0.02184873949579832
I00681,R070,Mixed Pickle,Biryani,sides,True,Budget,110.0,1,3,0,0.252,42.0,1.1428571428571428,0.35714285714285715,85.0,1.0588235294117647,1.9767441860465116,0.12962962962962965,0.328804347826087,0.375,0.1428571428571428,0.6071428571428571,0.38461538461538464,0.43981900452488687,0.023255813953488372
I00682,R070,Egg Biryani,Biryani,mains,False,Mid,240.0,1,2,1,0.68,84.0,1.119047619047619,0.48936170212765956,83.0,0.2289156626506024,0.9764705882352941,0.3703703703703704,0.9103260869565218,0.75,0.11904761904761907,0.8319148936170212,0.37556561085972856,0.09508804448563483,0.011487889273356401
I00683,R070,Onion Raita,Biryani,sides,True,Mid,160.0,1,3,1,0.041,7.0,1.1428571428571428,0.0,20.0,0.65,2.5,0.2222222222222222,0.04211956521739131,0.0625,0.1428571428571428,0.0,0.0904977375565611,0.26999999999999996,0.029411764705882353
I00684,R070,Kacchi Biryani,Biryani,mains,True,Mid,210.0,1,2,1,0.294,48.0,1.1666666666666667,0.34375,36.0,0.2222222222222222,0.7346938775510204,0.3148148148148148,0.3858695652173913,0.42857142857142855,0.16666666666666674,0.584375,0.16289592760180996,0.0923076923076923,0.008643457382953182
I00685,R070,Chicken Biryani,Biryani,mains,False,Premium,540.0,1,2,2,0.351,56.0,1.1607142857142858,0.4,45.0,0.35555555555555557,0.7894736842105263,0.9259259259259259,0.4633152173913043,0.5,0.1607142857142858,0.68,0.20361990950226247,0.14769230769230768,0.009287925696594427
I00686,R070,Prawn Biryani,Biryani,mains,False,Mid,180.0,1,2,1,0.043,8.0,1.125,0.0,5.0,0.0,0.5555555555555556,0.2592592592592593,0.04483695652173912,0.07142857142857142,0.125,0.0,0.022624434389140274,0.0,0.006535947712418301
I00687,R070,Kadai Chicken,North Indian,mains,False,Premium,550.0,5,2,2,0.159,30.0,1.2,0.20833333333333334,20.0,0.45,0.6451612903225806,0.9444444444444445,0.20244565217391305,0.26785714285714285,0.19999999999999996,0.3541666666666667,0.0904977375565611,0.18692307692307691,0.0075901328273244775
I00688,R070,Filter Coffee,South Indian,beverages,True,Mid,160.0,6,0,1,0.178,24.0,1.1666666666666667,0.0,131.0,1.4885496183206106,5.24,0.2222222222222222,0.22826086956521738,0.21428571428571427,0.16666666666666674,0.0,0.5927601809954751,0.6183206106870228,0.061647058823529416
I00689,R070,Reshmi Kebab,Biryani,starters,False,Mid,150.0,1,4,1,0.113,23.0,1.1304347826086956,0.15,29.0,0.41379310344827586,1.2083333333333333,0.20370370370370372,0.13994565217391305,0.20535714285714285,0.13043478260869557,0.255,0.13122171945701358,0.1718832891246684,0.014215686274509802
I00690,R070,Tangdi Kebab,Biryani,starters,False,Mid,220.0,1,4,1,0.266,34.0,1.1470588235294117,0.25,40.0,0.3,1.1428571428571428,0.33333333333333337,0.3478260869565218,0.30357142857142855,0.1470588235294117,0.425,0.1809954751131222,0.1246153846153846,0.013445378151260503
I00691,R071,Mutton Rogan Josh,North Indian,mains,False,Mid,180.0,5,2,1,0.4,89.0,1.1685393258426966,0.4782608695652174,85.0,0.2823529411764706,0.9444444444444444,0.2592592592592593,0.5298913043478262,0.7946428571428571,0.1685393258426966,0.8130434782608695,0.38461538461538464,0.11728506787330316,0.01111111111111111
I00692,R071,Dum Aloo,North Indian,mains,True,Premium,510.0,5,2,2,0.233,70.0,1.1142857142857143,0.4,49.0,0.2857142857142857,0.6901408450704225,0.8703703703703705,0.30298913043478265,0.625,0.11428571428571432,0.68,0.22171945701357468,0.11868131868131866,0.008119304059652029
I00693,R071,Gola,Street Food,desserts,True,Mid,210.0,7,1,1,0.046,0.0,1.0,0.0,0.0,0.0,0.0,0.3148148148148148,0.048913043478260865,0.0,0.0,0.0,0.0,0.0,0.0
I00694,R071,Jalebi,North Indian,desserts,True,Mid,230.0,5,1,1,0.131,39.0,1.1538461538461537,0.38461538461538464,36.0,1.3055555555555556,0.9,0.35185185185185186,0.1644021739130435,0.3482142857142857,0.15384615384615374,0.6538461538461539,0.16289592760180996,0.5423076923076923,0.010588235294117647
I00695,R071,Chai,North Indian,beverages,True,Budget,60.0,5,0,0,0.314,77.0,1.103896103896104,0.5,171.0,1.1403508771929824,2.1923076923076925,0.03703703703703705,0.41304347826086957,0.6875,0.10389610389610393,0.85,0.7737556561085973,0.47368421052631576,0.02579185520361991
I00696,R071,Kadai Chicken,North Indian,mains,False,Premium,340.0,5,2,2,0.029,13.0,1.1538461538461537,0.08333333333333333,5.0,0.0,0.35714285714285715,0.5555555555555556,0.025815217391304348,0.11607142857142856,0.15384615384615374,0.14166666666666666,0.022624434389140274,0.0,0.004201680672268907
I00697,R071,Palak Paneer,North Indian,mains,True,Premium,510.0,5,2,2,0.07,24.0,1.125,0.2777777777777778,16.0,0.375,0.64,0.8703703703703705,0.08152173913043478,0.21428571428571427,0.125,0.4722222222222222,0.07239819004524888,0.15576923076923077,0.0075294117647058826
I00698,R071,Chicken Tikka,North Indian,starters,False,Mid,170.0,5,4,1,0.092,0.0,1.0,0.0,0.0,0.0,0.0,0.24074074074074076,0.11141304347826086,0.0,0.0,0.0,0.0,0.0,0.0
I00699,R071,Sugarcane Juice,Beverages,mains,True,Premium,300.0,0,2,2,0.354,82.0,1.1951219512195121,0.32608695652173914,92.0,0.2608695652173913,1.108433734939759,0.4814814814814815,0.46739130434782605,0.7321428571428571,0.19512195121951215,0.5543478260869565,0.416289592760181,0.10836120401337791,0.013040396881644224
I00700,R071,Seekh Kebab,North Indian,starters,False,Budget,90.0,5,4,0,0.323,76.0,1.144736842105263,0.5,80.0,0.2,1.0389610389610389,0.09259259259259262,0.4252717391304348,0.6785714285714285,0.14473684210526305,0.85,0.3619909502262444,0.08307692307692308,0.012223071046600456
I00701,R072,Cheese Balls,Fast Food,starters,True,Mid,260.0,4,4,1,0.612,72.0,1.1111111111111112,0.2,55.0,0.4,0.7534246575342466,0.40740740740740744,0.8179347826086957,0.6428571428571428,0.11111111111111116,0.34,0.24886877828054302,0.16615384615384615,0.008863819500402902
I00702,R072,Sol Kadhi,Street Food,beverages,True,Budget,90.0,7,0,0,0.257,33.0,1.1818181818181819,0.24,53.0,1.3773584905660377,1.5588235294117647,0.09259259259259262,0.33559782608695654,0.29464285714285715,0.18181818181818188,0.408,0.2398190045248869,0.5721335268505079,0.01833910034602076
I00703,R072,Aloo Tikki,Street Food,mains,True,Premium,330.0,7,2,2,0.204,33.0,1.2424242424242424,0.13793103448275862,44.0,0.3181818181818182,1.2941176470588236,0.5370370370370371,0.26358695652173914,0.29464285714285715,0.24242424242424243,0.23448275862068965,0.1990950226244344,0.13216783216783215,0.01522491349480969
I00704,R072,Iced Tea,Fast Food,beverages,True,Budget,50.0,4,0,0,0.295,45.0,1.1777777777777778,0.30303030303030304,48.0,1.4375,1.0434782608695652,0.01851851851851853,0.3872282608695652,0.40178571428571425,0.1777777777777778,0.5151515151515151,0.2171945701357466,0.5971153846153846,0.01227621483375959
I00705,R072,Coleslaw,Fast Food,sides,True,Budget,80.0,4,3,0,0.015,0.0,1.0,0.0,85.0,0.9176470588235294,85.0,0.07407407407407407,0.006793478260869564,0.0,0.0,0.0,0.38461538461538464,0.38117647058823523,1.0
I00706,R072,Potato Wedges,Fast Food,starters,True,Mid,260.0,4,4,1,0.162,28.0,1.1785714285714286,0.08,13.0,0.38461538461538464,0.4482758620689655,0.40740740740740744,0.20652173913043478,0.25,0.1785714285714286,0.136,0.05882352941176471,0.15976331360946744,0.005273833671399594
I00707,R072,Mountain Dew,Fast Food,beverages,True,Budget,100.0,4,0,0,0.113,25.0,1.16,0.19047619047619047,22.0,1.5454545454545454,0.8461538461538461,0.11111111111111113,0.13994565217391305,0.2232142857142857,0.15999999999999992,0.32380952380952377,0.0995475113122172,0.6419580419580418,0.009954751131221719
I00708,R072,Margherita Pizza,Fast Food,mains,True,Premium,390.0,4,2,2,0.429,53.0,1.0754716981132075,0.34285714285714286,79.0,0.3291139240506329,1.462962962962963,0.6481481481481481,0.5692934782608695,0.4732142857142857,0.07547169811320753,0.5828571428571429,0.3574660633484163,0.13670886075949365,0.01721132897603486
I00709,R072,Matcha Latte,Beverages,mains,True,Mid,190.0,0,2,1,0.203,34.0,1.1176470588235294,0.1724137931034483,44.0,0.36363636363636365,1.2571428571428571,0.2777777777777778,0.26222826086956524,0.30357142857142855,0.11764705882352944,0.2931034482758621,0.1990950226244344,0.15104895104895105,0.014789915966386555
I00710,R073,Tamatar Chutney,Biryani,sides,True,Budget,60.0,1,3,0,0.461,74.0,1.2027027027027026,0.3191489361702128,55.0,1.0,0.7333333333333333,0.03703703703703705,0.6127717391304348,0.6607142857142857,0.20270270270270263,0.5425531914893618,0.24886877828054302,0.41538461538461535,0.008627450980392156
I00711,R073,Keema Samosa,Biryani,starters,False,Budget,100.0,1,4,0,0.224,46.0,1.108695652173913,0.3548387096774194,55.0,0.32727272727272727,1.1702127659574468,0.11111111111111113,0.2907608695652174,0.4107142857142857,0.10869565217391308,0.603225806451613,0.24886877828054302,0.13594405594405592,0.01376720901126408
I00712,R073,Rooh Afza Sharbat,Biryani,beverages,True,Budget,60.0,1,0,0,0.036,11.0,1.0909090909090908,0.0,9.0,1.8888888888888888,0.75,0.03703703703703705,0.03532608695652173,0.09821428571428571,0.09090909090909083,0.0,0.04072398190045249,0.7846153846153845,0.008823529411764706
I00713,R073,Sambar,South Indian,sides,True,Mid,190.0,6,3,1,0.125,32.0,1.0625,0.18518518518518517,10.0,0.7,0.30303030303030304,0.2777777777777778,0.15625,0.2857142857142857,0.0625,0.31481481481481477,0.04524886877828055,0.2907692307692307,0.0035650623885918006
I00714,R073,Double Ka Meetha,Biryani,desserts,True,Mid,270.0,1,1,1,0.163,33.0,1.2424242424242424,0.18518518518518517,31.0,1.3870967741935485,0.9117647058823529,0.42592592592592593,0.2078804347826087,0.29464285714285715,0.24242424242424243,0.31481481481481477,0.14027149321266968,0.5761786600496278,0.010726643598615917
I00715,R073,Qubani Ka Meetha,Biryani,desserts,True,Budget,130.0,1,1,0,0.024,5.0,1.2,0.0,15.0,1.8666666666666667,2.5,0.16666666666666669,0.01902173913043478,0.04464285714285714,0.19999999999999996,0.0,0.06787330316742082,0.7753846153846153,0.029411764705882353
